4/16,,4/17,,4/18,,4/19,,4/20,,4/21,,4/22,,4/23,,4/24,,4/25,,4/26,,4/27/2020,,4/28/2020,,4/29/2020,,4/30/2020,,5/1/2020,,5/2/2020,,5/3/2020,,5/4/2020,,5/5/2020,,5/6/2020,,5/7/2020,,5/8/2020,,5/9/2020,,5/10/2020,,5/11/2020,,5/12/2020,,5/13/2020,,5/14/2020,,5/15/2020,,5/16/2020,,5/17/2020,,5/18/2020,,5/19/2020,,5/20/2020,,5/21/2020,,5/22/2020,,5/23/2020,,5/24/2020,,5/25/2020,,5/26/2020,,5/27/2020,,5/28/2020,,5/29/2020,,5/30/2020,,5/31/2020,,6/1/2020,,6/2/2020,,6/3/2020,,6/4/2020,,6/5/2020,,6/6/2020,,6/7/2020,,6/8/2020,,6/9/2020,,6/10/2020,,6/11/2020,,6/12/2020,,6/13/2020,,6/14/2020,,6/15/2020,,6/16/2020,,6/17/2020,,6/18/2020,,6/19/2020,,6/20/2020,,6/21/2020,,6/22/2020,,6/23/2020,,6/24/2020,,6/25/2020,,6/26/2020,,6/27/2020,,6/28/2020,,6/29/2020,,6/30/2020,,7/1/2020,,7/2/2020,,7/3/2020,,7/4/2020,,7/5/2020,,7/6/2020,,7/7/2020,,7/8/2020,,7/9/2020,,7/10/2020,,7/11/2020,,7/12/2020,,7/13/2020,,7/14/2020,,7/15/2020,,7/16/2020,,7/17/2020,,7/18/2020,,7/19/2020,,7/20/2020,,7/21/2020,,7/22/2020,,7/23/2020,,7/24/2020,,7/25/2020,,7/26/2020,,7/27/2020,,7/28/2020,,7/29/2020,,7/30/2020,,7/31/2020,,8/1/2020,,8/2/2020,,8/3/2020,,8/4/2020,,8/5/2020,,8/6/2020,,8/7/2020,,8/8/2020,,8/9/2020,,8/10/2020,,8/11/2020,,8/12/2020,,8/13/2020,,8/14/2020,,8/15/2020,,8/16/2020,,8/17/2020,,8/18/2020,,8/19/2020,,8/20/2020,,8/21/2020,,8/22/2020,,8/23/2020,,8/24/2020,,8/25/2020,,8/26/2020,
zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,Loading...,,zip_code,count,zip_code,count,zip_code,count,Loading...,,Loading...,,Loading...,,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count
89115,59,89115,59,89115,59,89115,59,89115,59,89115,59,,,,,89115,59,89115,59,,,,,89115,81,89115,84,89115,88,89115,92,89115,71,89115,74,89115,75,,,89115,81,89115,84,89115,88,89115,92,89115,92,89115,94,89115,95,89115,98,89115,99,89115,105,89115,108,89115,108,89115,108,89115,110,89115,117,89115,118,89115,120,89115,128,89115,130,89115,130,89115,135,89115,138,89115,139,89115,142,89115,147,89115,150,89115,153,89115,156,89115,158,89115,161,89115,168,89115,173,89115,178,89115,180,89115,183,89115,187,89179,20,89115,207,89115,210,89115,219,89115,224,89115,250,,,,,89115,276,89115,293,89115,309,,,,,,,89115,353,89115,368,89115,386,,,89115,411,89115,432,89115,445,89115,481,89115,500,89115,534,89115,556,89115,582,89115,613,89115,632,89115,663,89115,696,,,89115,751,89115,763,89115,791,89115,812,89115,821,89115,856,89115,887,89115,906,89115,929,,,89115,1001,89115,1036,89115,1075,89115,1118,89115,1151,89115,1182,89115,1208,89115,1233,89115,1270,89115,1299,89115,1335,89115,1366,89115,1394,89115,1438,,,89115,1506,89115,1525,89115,1557,89115,1557,89115,1572,89115,1589,89115,1626,89115,1647,89115,1677,89115,1715,89115,1746,89115,1770,,,89115,1825,89115,1845,89115,1867,89115,1905,89115,1928,89115,1958,89115,1990,89115,2024
89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,,,89116,<5 suppressed,89116,<5 suppressed,,,,,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89183,109,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,,,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,,,,,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,89116,<5 suppressed,,,89116,5,89116,5,89116,6,89116,6,89116,6,89116,6,89116,6,89116,6,89116,6,,,89116,9,89116,10,89116,10,89116,10,89116,10,89116,11,89116,11,89116,11,89116,11,89116,12,89116,12,89116,12,89116,12,89116,13,,,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,89116,16,,,89116,17,89116,17,89116,17,89116,18,89116,18,89116,18,89116,18,89116,18
89117,80,89117,80,89117,80,89117,80,89117,80,89117,82,,,,,89117,80,89117,82,,,,,89117,101,89117,108,89117,111,89117,110,89117,94,89117,94,89117,96,,,89117,101,89117,108,89117,111,89117,110,89117,112,89117,114,89117,117,89117,116,89117,119,89117,119,89117,120,89117,121,89117,121,89117,123,89117,129,89117,129,89117,132,89117,134,89117,134,89117,136,89117,138,89117,139,89117,139,89117,142,89117,148,89117,149,89117,149,89117,151,89117,151,89117,151,89117,154,89117,154,89117,154,89117,154,89117,154,89117,154,,,89117,159,89117,160,89117,161,89117,162,89117,166,,,,,89117,170,89117,174,89117,177,,,,,,,89117,185,89117,191,89117,199,,,89117,210,89117,215,89117,220,89117,229,89117,232,89117,242,89117,263,89117,272,89117,278,89117,282,89117,299,89117,322,,,89117,353,89117,357,89117,366,89117,381,89117,386,89117,402,89117,421,89117,432,89117,445,,,89117,485,89117,515,89117,534,89117,551,89117,572,89117,586,89117,599,89117,613,89117,635,89117,648,89117,659,89117,673,89117,685,89117,708,,,89117,731,89117,762,89117,775,89117,775,89117,790,89117,809,89117,820,89117,825,89117,830,89117,840,89117,849,89117,861,,,89117,880,89117,890,89117,897,89117,916,89117,934,89117,946,89117,960,89117,980
89118,31,89118,31,89118,31,89118,31,89118,31,89118,32,,,,,89118,31,89118,32,,,,,89118,45,89118,45,89118,46,89118,47,89118,44,89118,44,89118,45,,,89118,45,89118,45,89118,46,89118,47,89118,47,89118,47,89118,47,89118,48,89118,48,89118,48,89118,49,89118,49,89118,49,89118,50,89118,51,89118,54,89118,54,89118,54,89118,55,89118,55,89118,56,89118,58,89118,57,89118,57,89118,58,89118,62,89118,63,89118,63,89118,65,89118,64,89118,64,89118,64,89118,64,89118,67,89118,69,89118,69,,,89118,69,89118,71,89118,71,89118,72,89118,73,,,,,89118,80,89118,81,89118,81,,,,,,,89118,89,89118,92,89118,95,,,89118,98,89118,102,89118,102,89118,105,89118,111,89118,121,89118,127,89118,131,89118,136,89118,145,89118,147,89118,164,,,89118,173,89118,180,89118,187,89118,191,89118,198,89118,205,89118,216,89118,226,89118,236,,,89118,265,89118,334,89118,350,89118,356,89118,363,89118,371,89118,384,89118,398,89118,407,89118,410,89118,418,89118,427,89118,433,89118,443,,,89118,460,89118,468,89118,474,89118,474,89118,484,89118,490,89118,504,89118,506,89118,509,89118,513,89118,516,89118,521,,,89118,530,89118,534,89118,543,89118,549,89118,560,89118,565,89118,572,89118,575
89119,38,89119,38,89119,38,89119,38,89119,38,89119,41,,,,,89119,38,89119,41,,,,,89119,58,89119,62,89119,65,89119,66,89119,53,89119,54,89119,54,,,89119,58,89119,62,89119,65,89119,66,89119,71,89119,75,89119,76,89119,80,89119,83,89119,83,89119,86,89119,87,89119,91,89119,93,89119,100,89119,103,89119,104,89119,107,89119,106,89119,106,89119,109,89119,111,89119,113,89119,119,89119,125,89119,131,89119,130,89119,133,89119,135,89119,135,89119,137,89119,142,89119,144,89119,145,89119,152,89119,156,,,89119,161,89119,164,89119,166,89119,169,89119,177,,,,,89119,183,89119,187,89119,190,,,,,,,89119,205,89119,210,89119,215,,,89119,230,89119,241,89119,249,89119,251,89119,259,89119,278,89119,298,89119,309,89119,319,89119,332,89119,342,89119,365,,,89119,397,89119,400,89119,423,89119,430,89119,443,89119,466,89119,486,89119,503,89119,521,,,89119,567,89119,605,89119,633,89119,664,89119,688,89119,705,89119,719,89119,749,89119,788,89119,799,89119,812,89119,827,89119,845,89119,872,,,89119,919,89119,948,89119,959,89119,959,89119,971,89119,987,89119,999,89119,1009,89119,1022,89119,1046,89119,1066,89119,1080,,,89119,1111,89119,1120,89119,1125,89119,1151,89119,1169,89119,1176,89119,1193,89119,1226
89120,21,89120,21,89120,21,89120,21,89120,21,89120,21,,,,,89120,21,89120,21,,,,,89120,33,89120,35,89120,37,89120,38,89120,25,89120,27,89120,27,,,89120,33,89120,35,89120,37,89120,38,89120,38,89120,38,89120,39,89120,40,89120,41,89120,41,89120,43,89120,43,89120,43,89120,44,89120,47,89120,49,89120,51,89120,52,89120,52,89120,52,89120,55,89120,56,89120,56,89120,57,89120,62,89120,64,89120,64,89120,64,89120,64,89120,67,89120,69,89120,70,89120,71,89120,71,89120,73,89120,73,,,89120,76,89120,78,89120,85,89120,86,89120,90,,,,,89120,102,89120,106,89120,108,,,,,,,89120,122,89120,128,89120,136,,,89120,148,89120,155,89120,157,89120,159,89120,161,89120,170,89120,174,89120,182,89120,186,89120,195,89120,202,89120,210,,,89120,223,89120,229,89120,243,89120,258,89120,267,89120,272,89120,280,89120,287,89120,291,,,89120,316,89120,328,89120,339,89120,350,89120,360,89120,372,89120,380,89120,389,89120,402,89120,408,89120,417,89120,429,89120,436,89120,451,,,89120,467,89120,474,89120,485,89120,485,89120,490,89120,497,89120,505,89120,518,89120,522,89120,526,89120,535,89120,544,,,89120,555,89120,564,89120,567,89120,579,89120,597,89120,603,89120,613,89120,620
89121,67,89121,67,89121,67,89121,67,89121,67,89121,68,,,,,89121,67,89121,68,,,,,89121,96,89121,100,89121,102,89121,108,89121,88,89121,91,89121,91,,,89121,96,89121,100,89121,102,89121,108,89121,108,89121,108,89121,115,89121,118,89121,124,89121,126,89121,127,89121,127,89121,127,89121,127,89121,131,89121,137,89121,135,89121,137,89121,141,89121,144,89121,148,89121,152,89121,157,89121,160,89121,170,89121,171,89121,174,89121,176,89121,178,89121,179,89121,183,89121,184,89121,186,89121,189,89121,193,89121,199,,,89121,207,89121,213,89121,218,89121,221,89121,229,,,,,89121,245,89121,246,89121,256,,,,,,,89121,275,89121,286,89121,301,,,89121,322,89121,339,89121,347,89121,361,89121,375,89121,417,89121,436,89121,452,89121,470,89121,491,89121,502,89121,531,,,89121,573,89121,589,89121,625,89121,644,89121,662,89121,696,89121,728,89121,753,89121,777,,,89121,817,89121,846,89121,893,89121,953,89121,993,89121,1030,89121,1056,89121,1104,89121,1156,89121,1188,89121,1214,89121,1235,89121,1269,89121,1309,,,89121,1377,89121,1416,89121,1459,89121,1459,89121,1490,89121,1533,89121,1569,89121,1590,89121,1621,89121,1649,89121,1681,89121,1704,,,89121,1762,89121,1791,89121,1799,89121,1840,89121,1872,89121,1894,89121,1917,89121,1938
89122,46,89122,46,89122,46,89122,46,89122,46,89122,51,,,,,89122,46,89122,51,,,,,89122,68,89122,73,89122,76,89122,80,89122,61,89122,62,89122,62,,,89122,68,89122,73,89122,76,89122,80,89122,82,89122,83,89122,83,89122,83,89122,86,89122,87,89122,88,89122,91,89122,91,89122,93,89122,96,89122,97,89122,99,89122,100,89122,104,89122,107,89122,108,89122,112,89122,117,89122,118,89122,121,89122,121,89122,122,89122,122,89122,125,89122,128,89122,129,89122,132,89122,132,89122,133,89122,140,89122,140,,,89122,143,89122,143,89122,146,89122,146,89122,149,,,,,89122,159,89122,161,89122,166,,,,,,,89122,181,89122,192,89122,200,,,89122,216,89122,226,89122,230,89122,242,89122,245,89122,269,89122,289,89122,309,89122,320,89122,336,89122,343,89122,370,,,89122,407,89122,415,89122,433,89122,449,89122,454,89122,473,89122,492,89122,511,89122,525,,,89122,563,89122,588,89122,616,89122,650,89122,684,89122,702,89122,718,89122,743,89122,770,89122,785,89122,813,89122,834,89122,866,89122,904,,,89122,939,89122,969,89122,1004,89122,1004,89122,1022,89122,1042,89122,1057,89122,1073,89122,1087,89122,1105,89122,1122,89122,1138,,,89122,1169,89122,1194,89122,1207,89122,1227,89122,1254,89122,1274,89122,1299,89122,1325
89123,49,89123,49,89123,49,89123,49,89123,49,89123,50,,,,,89123,49,89123,50,,,,,89123,64,89123,70,89123,71,89123,75,89123,59,89123,59,89123,61,,,89123,64,89123,70,89123,71,89123,75,89123,76,89123,78,89123,78,89123,77,89123,80,89123,80,89123,82,89123,82,89123,82,89123,83,89123,86,89123,87,89123,88,89123,91,89123,92,89123,93,89123,94,89123,97,89123,99,89123,100,89123,101,89123,101,89123,101,89123,104,89123,104,89123,105,89123,106,89123,109,89123,110,89123,111,89123,113,89123,112,,,89123,113,89123,120,89123,122,89123,122,89123,124,,,,,89123,138,89123,144,89123,148,,,,,,,89123,165,89123,172,89123,188,,,89123,199,89123,206,89123,208,89123,212,89123,220,89123,242,89123,259,89123,274,89123,280,89123,289,89123,299,89123,311,,,89123,351,89123,360,89123,370,89123,376,89123,391,89123,407,89123,424,89123,443,89123,459,,,89123,510,89123,540,89123,577,89123,586,89123,608,89123,621,89123,637,89123,661,89123,690,89123,704,89123,719,89123,734,89123,768,89123,795,,,89123,830,89123,852,89123,879,89123,879,89123,904,89123,918,89123,928,89123,943,89123,957,89123,971,89123,983,89123,998,,,89123,1031,89123,1038,89123,1046,89123,1069,89123,1102,89123,1115,89123,1125,89123,1138
89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,,,89124,<5 suppressed,89124,<5 suppressed,,,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,,,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,,,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,<5 suppressed,89124,5,,,89124,5,89124,5,89124,6,89124,6,89124,6,89124,7,89124,7,89124,7,89124,7,89124,7,89124,7,89124,7,,,89124,7,89124,7,89124,7,89124,7,89124,7,89124,7,89124,7,89124,7
89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,,,89125,<5 suppressed,89125,<5 suppressed,,,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,,,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,,,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,<5 suppressed,89125,5,89125,6,,,89125,6,89125,5,89125,6,89125,6,89125,7,89125,10,89125,11,89125,12,89125,12,,,89125,11,89125,12,89125,13,89125,13,89125,13,89125,14,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,,,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,15,89125,16,,,89125,16,89125,16,89125,16,89125,16,89125,16,89125,16,89125,16,89125,17
89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,,,89126,<5 suppressed,89126,<5 suppressed,,,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,,,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,89126,<5 suppressed,,,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,,,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,5,89126,6
89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,,,89127,<5 suppressed,89127,<5 suppressed,,,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,,,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,89127,<5 suppressed,,,89127,5,89127,5,89127,5,89127,5,89127,5,89127,6,89127,6,89127,6
89128,46,89128,46,89128,46,89128,46,89128,46,89128,48,,,,,89128,46,89128,48,,,,,89128,60,89128,62,89128,64,89128,69,89128,54,89128,55,89128,56,,,89128,60,89128,62,89128,64,89128,69,89128,70,89128,70,89128,71,89128,73,89128,75,89128,75,89128,75,89128,77,89128,77,89128,80,89128,87,89128,88,89128,89,89128,92,89128,92,89128,92,89128,99,89128,102,89128,110,89128,111,89128,114,89128,117,89128,118,89128,118,89128,120,89128,120,89128,120,89128,121,89128,122,89128,126,89128,130,89128,131,,,89128,135,89128,140,89128,145,89128,147,89128,154,,,,,89128,168,89128,171,89128,172,,,,,,,89128,181,89128,185,89128,191,,,89128,193,89128,201,89128,202,89128,210,89128,217,89128,231,89128,238,89128,247,89128,255,89128,268,89128,276,89128,282,,,89128,302,89128,304,89128,313,89128,321,89128,326,89128,336,89128,347,89128,359,89128,374,,,89128,392,89128,410,89128,429,89128,442,89128,455,89128,461,89128,467,89128,478,89128,489,89128,500,89128,508,89128,511,89128,520,89128,532,,,89128,546,89128,555,89128,567,89128,567,89128,578,89128,595,89128,614,89128,622,89128,623,89128,638,89128,648,89128,662,,,89128,682,89128,686,89128,699,89128,707,89128,732,89128,741,89128,748,89128,763
